,artist_name,track_name,release_date,genre,lyrics,len,dating,violence,world/life,night/time,shake the audience,family/gospel,romantic,communication,obscene,music,movement/places,light/visual perceptions,family/spiritual,like/girls,sadness,feelings,danceability,loudness,acousticness,instrumentalness,valence,energy,topic,age
11,bobby vee,long lonely nights,1961,pop,sittin waitin head hang kick stone kick stone road hell wait yeah know little taste heaven know bitter taste hell eye scream creepin stitch pain know darkest darkest yeah follow sweet whistlin guide path wrong hand close eye better view close ears couldn hear know know bitter taste hell know little taste heaven know bitter taste hell eye scream creepin stitch pain know darkest sittin waitin head hang kick stone kick stone road hell wait wait yeah know little taste heaven know bitter taste hell eye scream creepin stitch stitch yeah know darkest know know darkest darkest,97,0.0006835270078954409,0.4325828357465244,0.0006835270164766693,0.025904329339876846,0.05566446461023239,0.042709405513342256,0.06730267421336532,0.19575920413770131,0.09454055583973925,0.0006835270115264487,0.05843599224740571,0.02026526822873773,0.0006835270137507827,0.0006835270186802856,0.0006835270242064147,0.0006835270034435232,0.3544893317448284,0.608440376381304,0.8554215415878932,0.0,0.38375927452596875,0.29627431807680077,violence,0.8428571428571429
12,del shannon,misery,1961,pop,somebody miiisery doin things miiisery remember kiss share hard believe care turn turn misery misery night miiisery long hold tight miiisery want live misery misery somebody miiisery doin things miiisery remember kiss share hard believe care turn turn misery misery,40,0.0015037594184795938,0.0015037594241616053,0.37763998887045114,0.0015037595665974694,0.001503759399754468,0.0015037595089247143,0.1567276354697679,0.0015037595010547694,0.07454526513044325,0.0015037594232372544,0.0015037594306508517,0.10674161397058371,0.17649257341699578,0.0015037594103452737,0.0015037594983174408,0.05900665800701707,0.4378858442543053,0.6583596133630746,0.0032921719800923493,6.2753036437246965e-06,0.8124484748557297,0.6916820625428941,world/life,0.8428571428571429
13,roy orbison,sweet and easy to love,1961,pop,sweet easy like true sweet easy want mind time want stay true know cause sweet easy like true sweet easy like true sweet easy hold close lovingly tenderly want want dream come true cause sweet easy like true,38,0.028572068251140465,0.0014224751247826585,0.001422475162434366,0.09067261850083431,0.0014224751207209641,0.0014224751093504866,0.41954374561119623,0.0014224752096026199,0.001422475166954646,0.0014224751287414076,0.0014224751270884718,0.0014224751379743454,0.001422475114076334,0.13049072996301403,0.0014224751555417872,0.0014224751136247438,0.2960034658290914,0.7011768325513421,0.5522083857513914,0.0,0.7124896949711458,0.6316201266746269,romantic,0.8428571428571429
14,roy orbison,twenty-two days,1961,pop,lonely blue days word million tear cry walk door reach doorstep break lose game lonely blue days word million tear cry walk door dream share go forever little heart end friends apart lonely blue dayswithout word million tear cry walk door yeah days walk door days walk door yeah days walk door mmmm days walk door,56,0.0009746588793230836,0.0009746588925856584,0.22550273144405109,0.0009746588763284394,0.0380125518544365,0.020320042551521585,0.0009746588799307476,0.000974658909191143,0.0009746588864938512,0.09573471008431376,0.0009746589229328321,0.0009746588852493381,0.0009746588705785193,0.0009746588766039722,0.6067847395800405,0.0009746589151805972,0.4844579226686885,0.6582314180960438,0.675702485645066,0.021255060728744942,0.6867271228359438,0.4184002543422777,sadness,0.8428571428571429
15,bobby darin,always,1962,pop,lovin true things plan need help hand understand days fair hour year year lovin true things plan need help hand understand days fair hour year,25,0.08547124494349519,0.002024291553570391,0.5122853024344772,0.0020242915329754772,0.07545242992545298,0.1111666760366526,0.1872842650350705,0.00202429160813672,0.002024291536313643,0.002024291678071289,0.0020242915872720948,0.0020242915879396224,0.0020242915297286838,0.0020242915036974975,0.0020242915101469847,0.0020242914980920118,0.4779594931224954,0.6178755480347665,0.6134534271620755,0.0,0.4424979389942292,0.33931870544905895,world/life,0.8285714285714286
16,andy williams,a fool never learns,1962,pop,fool learn away away heart begin break fool learn hang heart fool learn girls game girls treat fool fool learn gonna foolish thing gonna stick gonna hang hop break heart time lot girls believe fall cause remove pain fool learn gonna foolish thing gonna stick gonna hang hop break heart time lot girls believe fall cause remove pain fool learn gonna foolish thing gonna foolish thing gonna foolish thing,69,0.0008628127787451999,0.0008628128084032901,0.11031000715965149,0.0008628128175699168,0.0008628127729568333,0.0008628127848859036,0.0008628127752135509,0.20385269707916306,0.0008628128314739072,0.0008628127759843015,0.0008628128398624654,0.0008628127770308346,0.0008628127722526697,0.0882180114027535,0.4275366504407227,0.00086281277907445,0.24401602945954726,0.7223546906648206,0.8313251318525421,2.5506072874493925e-06,0.7506183017312449,0.7717646437005838,sadness,0.8285714285714286
17,johnny tillotson,take good care of her,1962,pop,good care good care suppose ought congratulations girl love hurt face situation good care good care greatest pleasure future hold store remember treasure good care good care accept love break heart gracefully send wed invitation couldn consolation good care good care good care good care good care good care,49,0.001349527684165248,0.001349527708724984,0.0013495278222731934,0.0013495276710239537,0.0013495276654212753,0.001349527695866493,0.10468489282411012,0.4023984449430986,0.0013495277215466771,0.0013495276953674241,0.03211380791633202,0.0013495276758455866,0.03159998450502124,0.03294615276191827,0.07001303906909974,0.3100493456324025,0.4671287772121737,0.666897418147322,0.804216670900272,0.0,0.4332234130255565,0.3213001246885788,feelings,0.8285714285714286
18,bobby vinton,over and over,1962,pop,life live truly lifetime long need time,7,0.00877192985422947,0.008771929861862602,0.4070259381065396,0.3027834127966269,0.14983977146093552,0.008771929855298063,0.008771929878620728,0.00877192992263347,0.008771929870623753,0.008771929882878404,0.008771929857849341,0.008771929825136117,0.008771929836559916,0.00877192982456146,0.008771929856050536,0.008771929827669745,0.28625582150980183,0.6754865010383816,0.7861443635987586,5.900809716599191e-06,0.6331409727947238,0.39537651225944187,world/life,0.8285714285714286
19,bob dylan,see that my grave is kept clean,1962,pop,kind favor kind favor kind favor grave keep clean white horse follow white horse follow white horse follow wait bury grind hear coffin sound hear coffin sound hear coffin sound mean poor grind hear church bell toll hear church bell toll hear church bell toll mean poor dead go heart stop beat hand turn cold heart stop beat hand turn cold heart stop beat hand turn cold believe father tell favor favor flavor grave keep clean,76,0.0008488964415446732,0.5366864880101471,0.0008488964921727034,0.0008488964722720635,0.0008488964365822813,0.0008488965177786696,0.0008488964774669834,0.07402164040892276,0.0008488964610828986,0.08370346390103556,0.11985985906045667,0.0008488964781538647,0.03709266268430539,0.0008488964907494986,0.09175382594403025,0.0008488964737254397,0.6252572295028702,0.6281568084506319,0.8584335928048121,2.0748987854251012e-06,0.6723000824402307,0.23721341447300454,violence,0.8285714285714286
20,bob dylan,i'll keep it with mine,1963,pop,search babe cost long babe search lose everybody help people kind save time come help think love everybody help discover save time come train leave half past tomorrow time conductor weary stick line save time come,36,0.14656971791606896,0.001594896416903265,0.391163299627203,0.16985165995985885,0.05977603322130082,0.07136025171772609,0.03422581057229801,0.0015948964503994104,0.001594896454776962,0.0015948963442457057,0.07656681856579195,0.0015948963466663434,0.001594896590026542,0.0015948963813995907,0.0015948963939605592,0.0015948963321807562,0.3934799090219864,0.4535548547547624,1.0,0.8421052631578948,0.15395713107996703,0.1110833491496431,world/life,0.8142857142857143
21,warren zevon,accidentally like a martyr,1978,country,phone ring refuse shine think dearly long long time random abandon accidentally like martyr hurt get worse heart get harder random abandon accidentally like martyr hurt get worse heart get harder days slide sigh think lonely long long time time mind random abandon accidentally like martyr hurt get worse heart get harder random abandon accidentally like martyr hurt get worse heart get harder,63,0.0014224751104703487,0.0014224751360725925,0.0014224752514555305,0.30784201333415684,0.0014224751094421267,0.001422475112387838,0.0014224751855409009,0.001422475216346702,0.001422475186429067,0.001422475238418274,0.134633701535418,0.03626920567527929,0.0014224751068555512,0.141664010310131,0.3596764170193525,0.0014224751256491591,0.559189862449908,0.6903827910673537,0.4016058249054467,0.04078947368421053,0.3538746908491345,0.4774611579460739,sadness,0.6
22,jefferson starship,runaway,1978,country,know like like arm away away away know miss miss like come away away away summer comin get warmer tell spring corner sit watchin flower bird singin get louder louder missin lovin runnin want runnin need runnin love runnin away know need need like away away away summer comin get warmer tell spring corner sit watchin flower bird singin get louder louder missin lovin runnin want runnin need runnin love runnin away know like like arm away come baby away come baby away know want away know need away know away know away like come away arm away time time away,101,0.09929467345473263,0.0005847953312663612,0.0005847953339007383,0.0005847953621426247,0.03590133960084167,0.0005847953245384433,0.06507016081792524,0.12693431107760705,0.08413789667819692,0.10205220242801837,0.0005847953640110534,0.0005847953412956378,0.0005847953253583754,0.05596147936763441,0.31774279800098804,0.0005847953897291481,0.30791725333044523,0.5547009204420172,0.3022081347471232,0.004908906882591093,0.6681780708985985,0.4694528998303049,sadness,0.6
23,willie nelson,stardust,1978,country,wonder spend lonely nights dream song haunt reverie kiss inspiration long consolation stardust song garden wall star bright arm nightingale tell fairy tale paradise roses bloom dream vain heart remain stardust memory refrain dream vain heart remain stardust memory refrain dream vain heart remain stardust memory refrain,47,0.001949317771729949,0.0019493178168306468,0.11837161924129845,0.0019493179714767887,0.0019493177400179325,0.0019493177692352418,0.15139716228543154,0.0019493179331055413,0.0019493177797721643,0.11125963294012063,0.0019493177821156716,0.12491849170496423,0.0019493177530712873,0.0019493177544338206,0.4667626446269182,0.0019493177400470387,0.527780786309975,0.5967489680281004,0.8845380366847758,0.02115384615384615,0.07800906842539158,0.2672443824071382,sadness,0.6
24,hank williams,"cold, cold heart",1978,country,try hard dear dream afraid thing evil scheme memory lonesome past keep apart free doubtful mind melt cold cold heart time heart blue heart pay things anger unkind word say teardrops start free doubtful mind melt cold cold heart know hurt know need want afraid hide life smart free doubtful mind melt cold cold heart time believe belong know heart shackle memory learn care drift apart free doubtful mind melt cold cold heart,73,0.000877192988110881,0.09048940238372567,0.07346940772290242,0.033458433796223326,0.0008771930303332842,0.0008771929977096615,0.017775616315024844,0.17340809401602217,0.0008771930221687254,0.05755978107457621,0.0008771930147054887,0.0008771929959345678,0.07046730107382854,0.0008771929867801984,0.47372284037120965,0.0008771929853611134,0.5559406476768114,0.47045099094941406,0.9407629927339286,0.0,0.38891178895300915,0.0767479424782836,sadness,0.6
25,hank williams,i won't be home no more,1978,country,time late try couldn date home time miss boat coat write cause home stand month wait busy pitchin come fall scratch right slate hang sign gate time late home time turn drive buggy look turn home time change tune tell trouble moon cause home patient kind believe alibi change mind fish time celebrate things calculate time late home,58,0.0011695907036457026,0.001169590705267686,0.0011695907460669993,0.3302107945977536,0.0011695906488587205,0.001169590689228072,0.0011695906609741492,0.29003137857031797,0.0011695906680861633,0.18336853177906223,0.10360900971281793,0.07640601531587835,0.001169590859294721,0.0011695907008367982,0.0011695908126338054,0.0011695907614792387,0.7541427488356981,0.5393431274517344,0.8162648757679476,0.0,0.9649629018961252,0.24021651126641788,night/time,0.6
26,don williams,lay down beside me,1978,country,spend life look find wasn easy know mile hide kiss hurtin world away hold close feel heartbeat wander away mornings even music till hear know smile rest awhile hide kiss hurtin world away hold close feel heartbeat wander away,39,0.0017543859885846716,0.0017543860026508124,0.2557779575187143,0.0017543860015196244,0.001754385973609284,0.001754385973537767,0.24463217940755275,0.0017543861660173602,0.0017543860129339646,0.08633010565741948,0.0017543860347580748,0.001754386042159159,0.0017543859754129189,0.001754386102813795,0.3419693270608778,0.046729025922951944,0.4703779919852703,0.4821936774094299,0.6335337686082015,0.047874493927125505,0.1889942291838417,0.19617109162968852,sadness,0.6
27,the marshall tucker band,i'll be loving you,1978,country,love morning melt morning love even tell love love die days love fool ways dream love know gotta love mean know cause love morning melt morning love,27,0.002024291519653348,0.002024291833482514,0.12579414805162764,0.0020242915253407177,0.0020242915289757487,0.0020242915422161523,0.4433766788738688,0.20027427182139007,0.002024291565941533,0.0020242915656003037,0.002024291549362006,0.0020242915660156793,0.0020242915437767325,0.002024291518074155,0.0020242916541998866,0.16161152790475816,0.3750676919744395,0.7381739866164141,0.000654619131143706,0.024595141700404857,0.6805441055234954,0.9079050316686567,romantic,0.6
28,gerry rafferty,take the money and run,1979,country,catch fever summer heart cryin change know time comin away move city friend admit try warn luck stories tell say money money believe trust gonna learn lesson money place fool trust gotta money money break waste bring knee heart cry truth world sadness eye take good care business read sign know line time voice come money point believe trust gonna learn lesson money place fool trust gotta money money wanderin wasteland blind lead blind sound moneygoround million voice wait hear whisper comin love heart say right waste days lonely nights money point believe trust gonna learn lesson money place fool trust gotta money money,104,0.0005659309704482068,0.0005659309986627484,0.2109492733448426,0.04860654413385202,0.0005659309616251935,0.000565930971296538,0.016299583470574724,0.1372596907264285,0.32847089325524015,0.06833555908819275,0.0005659309983514351,0.0005659309828600039,0.0005659309634445078,0.000565930961725625,0.14996133821730945,0.0005659310372166844,0.6100942272284199,0.625926210804297,0.0445773539933273,0.000860323886639676,0.937139323990107,0.7687615469071706,obscene,0.5857142857142857
29,bruce cockburn,after the rain,1979,country,rain streets light flow like blood taste salt humid wind come gasoline spread hungry rainbow shiny black blow like smoke blind wind break maybe give sight wall night know pure imagine engine throb street cruise light bullet flash hollow beauty night gleam oily river tension glass ultraflame glitter dust fall slow motion cloud tumble apparent emptiness like fist break door felt maybe give hear music high human clear hydrogen sing,70,0.0010964912636359234,0.3429429013187921,0.0010964912807106511,0.0010964912722487446,0.0010964912295998415,0.0010964912349699148,0.0010964912490615982,0.07619687665871382,0.0010964912960789413,0.06174371606172074,0.001096491292722141,0.44705541448903596,0.0010964912957880306,0.0010964913395419787,0.0010964913372010186,0.0010964912358201438,0.5819343658615834,0.6049791041714739,0.281123776228691,0.00354251012145749,0.6743610882110468,0.5395251583432836,violence,0.5857142857142857
30,rosanne cash,hold on,1979,country,want woman like hold want good baby hold friends think fool tell cool want woman like hold want know hold slow baby hold girls head lie want know hold reason kind believe blind think need woman like hold want mind baby hold small talk keep apart hide feel hearts think need woman like hold want woman like baby hold hold hold hold baby hold hold hold hold hold,68,0.07795285532070971,0.0007627765560661771,0.0007627765380683441,0.0007627765328950791,0.0007627765579481227,0.0007627765101466394,0.3654877482249097,0.25515625584827467,0.000762776530066104,0.0007627765092274889,0.0007627765423573885,0.0007627765230480717,0.0007627765128846956,0.09745443276154038,0.04522321233348706,0.024038223213547382,0.7043214556482185,0.5917493526139015,0.5240959077268151,0.0004129554655870445,0.8495465787304204,0.5325179324919858,romantic,0.5857142857142857
31,graham parker,waiting for the ufo's,1979,country,hide anymore know imagine skeptics unsure stop think people life obsolete die invade blame concrete wait ufos wait ufos wait ufos know joke crack away government hold word light spark heart accept evidence tear apart obsession turn alien resound heart stop pound wait ufos wait ufos wait ufos wait wait repeat,51,0.0016447368494765919,0.06960486918845023,0.03689480072430467,0.2826559003977449,0.0016447368452727762,0.001644736846884041,0.0016447370216010704,0.14394494686223502,0.0016447369386538592,0.0016447368719921572,0.0016447369126505115,0.0016447370201090454,0.028924177693098255,0.001644736867554844,0.35333562050332284,0.0016447368437363032,0.5678544351781653,0.5795451631925749,0.23192693968568243,0.0,0.8742786479802143,0.6075953523273199,sadness,0.5857142857142857
32,kenny rogers,together again,1979,country,tear stop fall long lonely nights heart hold hand matter grey sky go arm right belong know live matter girl tear stop fall arm,24,0.002192982486053321,0.002192982486838301,0.09237142448474514,0.1056359620407262,0.0021929824734199443,0.002192982469577945,0.17815603600343,0.0021929826448587957,0.0021929825030164813,0.0021929826277614153,0.0021929825297910656,0.04963095869587053,0.0021929824656406628,0.049194938470471905,0.40819216357439814,0.0021929829621947696,0.25051445900574026,0.6608722405968771,0.07078219958052168,0.00015587044534412956,0.3384171475680132,0.3783589637634327,sadness,0.5857142857142857
33,emmylou harris,rough and rocky,1979,country,darling come tell thou break heart morning darling apart road look rough look wide deep baby look sweetest arm asleep hear night cry deep blue think think kiss leave kiss cause lot trouble darling break heart,36,0.05695782721159103,0.0015948963673810678,0.0015948963718626786,0.0015948964391360098,0.0015948963372171574,0.001594896370342573,0.22098519560508154,0.08872424785776316,0.0015948963748542429,0.057235855500547314,0.15336669862481736,0.0015948964189349505,0.02290492329423365,0.0015948965158562377,0.3806864951830094,0.0015948964422010158,0.36640311924618224,0.6071584237109966,0.44979864437614897,3.491902834008097e-06,0.71558120362737,0.40838993169756643,sadness,0.5857142857142857
34,crystal gayle,too deep for tears,1979,country,go away overhear people take hear hurt wanna go deep tear like daddy die cry whisper hurt wanna go deep tear say goodbyeye wish wish wish break inside maybe away someday know years hurt wanna go deep tear hurt wanna go deep tear go deep tear,46,0.0011695906628208595,0.0011695906908896585,0.0011695906748783393,0.0011695906531679697,0.0011695906551477775,0.03824168392805927,0.0011695907294128481,0.0011695907891141502,0.001169590677851708,0.001169590814690075,0.0011695907240892344,0.0011695906794751889,0.024295917189679737,0.001169590717517489,0.7106745873341588,0.1194377111223224,0.4757933499404311,0.6505653411276056,0.9779116244092616,2.388663967611336e-06,0.35181368507831823,0.18315767219156392,sadness,0.5857142857142857
35,david allan coe,gone (like),1979,country,take walk even take sleep night chair reason live fell love take dream wasn look take look moments drift apart know fell go go like sparrow south winter go like river go like leave tree snow go like give free till take star lonesome take hum word song felt slip feel give leave feel reach motion try pretend matter make believe go,62,0.0009074410243192639,0.00090744104207474,0.098710559769334,0.000907441091236143,0.0009074410188598685,0.0009074410220212082,0.0304379119409991,0.0009074410863906532,0.0009074410451302128,0.09665906262721456,0.0009074411011167354,0.0799456916677691,0.04198671484539956,0.09853322665266367,0.3898947622947117,0.13567767058092342,0.3967291237950829,0.6419249801297335,0.8353412001417674,0.00039676113360323886,0.19002473206924983,0.27325057599396496,sadness,0.5857142857142857
36,"hank williams, jr.",(i don't have) anymore love songs,1979,country,things want long time spend mind try songs need songs arm hold dream hard things know songs songs write write come true hard line things songs sing hard things know songs sing,32,0.0015948964124225952,0.0015948963562293886,0.0015948965347311707,0.11785230692647321,0.0015948964454646412,0.0015948964772380565,0.10649523534610483,0.40516887414879893,0.0015948963699085113,0.34656013736515595,0.0015948963621675097,0.001594896381791707,0.001594896335894485,0.0015948963384248848,0.0015948963803661593,0.0015948963325401549,0.287338893100834,0.47901443478706757,0.7560238514295698,0.0002408906882591093,0.3683017312448475,0.1911659303073329,music,0.5857142857142857
37,kenny rogers,all i ever need is you,1979,country,feel like child home keep hangin need future past ohhh love need winter come watch melt snow sure summer follow spring things reason build world world follow rainbows tell search silver gold treasure soul need down single sleep night need keep hangin need treasure soul need,46,0.0013495277550786876,0.001349527761245625,0.37552471544956695,0.0013495277603629435,0.14379268055262892,0.0013495277122735276,0.03520730028454094,0.0013495279028196139,0.0013495277382086445,0.15409658073572796,0.001349527725627671,0.27248533406507497,0.001349527878295819,0.00134952781166876,0.0013495277337233968,0.0013495279679256306,0.4443842738004983,0.6300540984026869,0.07570188323482253,1.87246963562753e-05,0.8103874690849134,0.697688256129721,world/life,0.5857142857142857
38,t.g. sheppard,somewhere down the line,1979,country,know belong hold get feel time place tell look give sure meet place time line pretend night end leave home heart tell someday soon time lose wait dark resist place time line line matter time gonna line place time line place time line,43,0.0012239902348090887,0.0012239902440203258,0.0012239902840179338,0.39599425714207676,0.001223990209354961,0.0012239902669108,0.001223990341322108,0.15070659969716513,0.0012239902316317612,0.001223990365791737,0.10259173431435675,0.0012239902817721027,0.001223990220618596,0.0012239902594662552,0.3069493314812171,0.0012239902918108005,0.6902415249648003,0.6578724713483577,0.07590268664928379,0.012145748987854251,0.6248969497114591,0.5375230938143414,night/time,0.5857142857142857
39,kenny rogers,you decorated my life,1979,country,life paper plain pure white till move change moods till balance right add music note place anybody change look face decorate life create world dream decorate life paint heart decorate life like rhyme reason unfinished song life mean nothin come bring color gentle surprise able things life shin soft eye decorate life create world dream decorate life paint heart decorate life,61,0.001144164802195157,0.0011441648541541216,0.4635450944902071,0.0011441649173263727,0.001144164781469283,0.0011441647618998772,0.0011441648317569294,0.0011441648187718327,0.1229142236715209,0.09459392750720852,0.0011441648215259688,0.23130103638002902,0.0011441647649149793,0.001144164847346752,0.05691691787613255,0.0011441647613243326,0.21910538286580744,0.5973130272030356,0.6646582978496968,0.0,0.13334707337180543,0.3072856729859831,world/life,0.5857142857142857
